32, 4096, 8, 0, 524288, 8, 63640, 2567, 36360, 2798, 0, 0.000000, 0, 0.053700, 3056, 5365, 2582, 3056, 0, 0.481300, 0, 2582
32, 4096, 128, 0, 524288, 8, 63640, 2356, 36360, 2598, 0, 0.000000, 0, 0.049500, 2861, 4954, 2582, 2861, 0, 0.521200, 0, 2582
32, 8192, 1, 0, 524288, 8, 63640, 3327, 36360, 3373, 0, 0.000000, 0, 0.067000, 3574, 6700, 2582, 3574, 0, 0.385400, 0, 2582
32, 8192, 2, 0, 524288, 8, 63640, 2184, 36360, 2550, 0, 0.000000, 0, 0.047300, 2666, 4734, 2582, 2666, 0, 0.545400, 0, 2582
32, 8192, 4, 0, 524288, 8, 63640, 1844, 36360, 2403, 0, 0.000000, 0, 0.042500, 2496, 4247, 2582, 2496, 0, 0.608000, 0, 2582
32, 8192, 8, 0, 524288, 8, 63640, 1643, 36360, 2311, 0, 0.000000, 0, 0.039500, 2397, 3954, 2582, 2397, 0, 0.653000, 0, 2582
32, 8192, 256, 0, 524288, 8, 63640, 1629, 36360, 2283, 0, 0.000000, 0, 0.039100, 2378, 3912, 2582, 2378, 0, 0.660000, 0, 2582
32, 16384, 1, 0, 524288, 8, 63640, 1932, 36360, 2677, 0, 0.000000, 0, 0.046100, 2503, 4609, 2582, 2503, 0, 0.560200, 0, 2582
32, 16384, 2, 0, 524288, 8, 63640, 1161, 36360, 2223, 0, 0.000000, 0, 0.033800, 1965, 3384, 2582, 1965, 0, 0.763000, 0, 2582
32, 16384, 4, 0, 524288, 8, 63640, 741, 36360, 2091, 0, 0.000000, 0, 0.028300, 1782, 2832, 2582, 1782, 0, 0.911700, 0, 2582
32, 16384, 8, 0, 524288, 8, 63640, 681, 36360, 2093, 0, 0.000000, 0, 0.027700, 1773, 2774, 2582, 1773, 0, 0.930800, 0, 2582
32, 16384, 512, 0, 524288, 8, 63640, 555, 36360, 2079, 0, 0.000000, 0, 0.026300, 1754, 2634, 2582, 1754, 0, 0.980300, 0, 2582
32, 32768, 1, 0, 524288, 8, 63640, 1356, 36360, 2412, 0, 0.000000, 0, 0.037700, 1696, 3768, 2582, 1696, 0, 0.685200, 0, 2582
32, 32768, 2, 0, 524288, 8, 63640, 752, 36360, 2129, 0, 0.000000, 0, 0.028800, 1324, 2881, 2582, 1324, 0, 0.896200, 0, 2582
32, 32768, 4, 0, 524288, 8, 63640, 570, 36360, 2070, 0, 0.000000, 0, 0.026400, 1236, 2640, 2582, 1236, 0, 0.978000, 0, 2582
32, 32768, 8, 0, 524288, 8, 63640, 554, 36360, 2071, 0, 0.000000, 0, 0.026300, 1234, 2625, 2582, 1234, 0, 0.983600, 0, 2582
32, 32768, 1024, 0, 524288, 8, 63640, 554, 36360, 2070, 0, 0.000000, 0, 0.026200, 1233, 2624, 2582, 1233, 0, 0.984000, 0, 2582
32, 65536, 1, 0, 524288, 8, 63640, 986, 36360, 2306, 0, 0.000000, 0, 0.032900, 1282, 3292, 2582, 1282, 0, 0.784300, 0, 2582
32, 65536, 2, 0, 524288, 8, 63640, 639, 36360, 2074, 0, 0.000000, 0, 0.027100, 516, 2713, 2582, 516, 0, 0.951700, 0, 2582
32, 65536, 4, 0, 524288, 8, 63640, 547, 36360, 2048, 0, 0.000000, 0, 0.026000, 411, 2595, 2582, 411, 0, 0.995000, 0, 2582
32, 65536, 8, 0, 524288, 8, 63640, 545, 36360, 2044, 0, 0.000000, 0, 0.025900, 290, 2589, 2582, 290, 0, 0.997300, 0, 2582
32, 65536, 2048, 0, 524288, 8, 63640, 544, 36360, 2039, 0, 0.000000, 0, 0.025800, 242, 2583, 2582, 242, 0, 0.999600, 0, 2582
32, 131072, 1, 0, 524288, 8, 63640, 937, 36360, 2296, 0, 0.000000, 0, 0.032300, 926, 3233, 2582, 926, 0, 0.798600, 0, 2582
32, 131072, 2, 0, 524288, 8, 63640, 544, 36360, 2046, 0, 0.000000, 0, 0.025900, 303, 2590, 2582, 303, 0, 0.996900, 0, 2582
32, 131072, 4, 0, 524288, 8, 63640, 544, 36360, 2038, 0, 0.000000, 0, 0.025800, 26, 2582, 2582, 26, 0, 1.000000, 0, 2582
32, 131072, 8, 0, 524288, 8, 63640, 544, 36360, 2038, 0, 0.000000, 0, 0.025800, 4, 2582, 2582, 4, 0, 1.000000, 0, 2582
32, 131072, 4096, 0, 524288, 8, 63640, 544, 36360, 2038, 0, 0.000000, 0, 0.025800, 0, 2582, 2582, 0, 0, 1.000000, 0, 2582
32, 262144, 1, 0, 524288, 8, 63640, 544, 36360, 2040, 0, 0.000000, 0, 0.025800, 65, 2584, 2582, 65, 0, 0.999200, 0, 2582
32, 262144, 2, 0, 524288, 8, 63640, 544, 36360, 2040, 0, 0.000000, 0, 0.025800, 55, 2584, 2582, 55, 0, 0.999200, 0, 2582
32, 262144, 4, 0, 524288, 8, 63640, 544, 36360, 2038, 0, 0.000000, 0, 0.025800, 1, 2582, 2582, 1, 0, 1.000000, 0, 2582
32, 262144, 8, 0, 524288, 8, 63640, 544, 36360, 2038, 0, 0.000000, 0, 0.025800, 0, 2582, 2582, 0, 0, 1.000000, 0, 2582
32, 262144, 8192, 0, 524288, 8, 63640, 544, 36360, 2038, 0, 0.000000, 0, 0.025800, 0, 2582, 2582, 0, 0, 1.000000, 0, 2582
